,DateTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
61,2020/1/17 4:00,0.020550216,0.025349462,0.035076354,0.050147604,0.064409874,0.07348078,0.081530616,0.09212231,0.09142038,0.0781409,0.06879595,0.057045184,0.045298904,0.043374985,0.03739728,0.02957765,0.026908087,0.02052536,0.018175775,0.012591366,0.008694683,0.006975369,0.004526404,0.0033013397,0.0020444493,0.0025386163
62,2020/1/17 5:00,0.022621367,0.029571109,0.04388341,0.06601339,0.08680469,0.08985378,0.09216889,0.09711544,0.08913085,0.070210345,0.059142206,0.045468606,0.03525354,0.034345828,0.028394507,0.022251623,0.021126468,0.016605726,0.014665876,0.010217559,0.007370331,0.006141594,0.004153847,0.0030615318,0.0019821762,0.00244536
63,2020/1/17 6:00,0.026913073,0.037855964,0.061429687,0.09340868,0.11826506,0.1040567,0.095445804,0.09177765,0.07749888,0.05667727,0.04534254,0.03199704,0.024819596,0.024259683,0.02049593,0.016105967,0.015887868,0.012774401,0.012003831,0.0086617535,0.0066572204,0.0058576893,0.004124264,0.0031156063,0.0020154375,0.0025523743
64,2020/1/17 7:00,0.024444686,0.035728253,0.062544584,0.098222405,0.12531008,0.10844918,0.09619213,0.093599066,0.07663684,0.0547216,0.0441099,0.030529963,0.023933977,0.02330344,0.018973412,0.015013043,0.014723731,0.012047953,0.010958321,0.007872591,0.006122961,0.005377139,0.0038826321,0.002929176,0.0019343083,0.0024387108
65,2020/1/17 8:00,0.023701465,0.035329834,0.06374368,0.101832695,0.12667105,0.112621516,0.10087394,0.093531646,0.07563544,0.053430945,0.04319689,0.030095216,0.023167275,0.02185922,0.017683508,0.014041245,0.013425967,0.011197699,0.009834114,0.007151988,0.0056416267,0.0048986143,0.0036035785,0.002697635,0.0018123093,0.0023209474
66,2020/1/17 9:00,0.01734738,0.023441115,0.041535605,0.069986686,0.091244705,0.10314688,0.099123366,0.10366174,0.09459536,0.07161496,0.058945246,0.044471037,0.035339583,0.031330768,0.02427332,0.01863867,0.016566854,0.013801629,0.011334503,0.008065808,0.006119339,0.0049783997,0.003678399,0.0027334373,0.001757772,0.0022674038
67,2020/1/17 10:00,0.015930505,0.021210564,0.03561844,0.059376895,0.07829315,0.09835906,0.101482764,0.10302324,0.09965423,0.07930262,0.065533705,0.05112715,0.04034493,0.033893473,0.026357803,0.02008815,0.01705821,0.013782844,0.0110555785,0.008071176,0.0059533794,0.0047108247,0.0034756917,0.0025372382,0.0016429313,0.002115423
68,2020/1/17 11:00,0.012970522,0.015551485,0.02328595,0.037807103,0.052358527,0.0692636,0.07577122,0.08998467,0.10225324,0.08950689,0.080693856,0.06696317,0.059278306,0.051879734,0.03975857,0.030954864,0.026391322,0.020497955,0.016476436,0.01141475,0.008323625,0.006241737,0.0045338017,0.0033145628,0.0020045713,0.0025196495
69,2020/1/17 12:00,0.013774796,0.015977124,0.021328786,0.031267654,0.042070825,0.05829112,0.070388764,0.07996718,0.09321313,0.09369087,0.0861468,0.07565149,0.06789295,0.0566902,0.04643639,0.036791135,0.030369489,0.021352777,0.01764667,0.012925126,0.009129755,0.006649208,0.0046270005,0.003330481,0.001954106,0.0024361126
70,2020/1/17 13:00,0.011161179,0.011988964,0.015597325,0.022764647,0.032012068,0.043210354,0.055288732,0.06924987,0.08917976,0.08823638,0.08811044,0.08091941,0.07791071,0.07000727,0.057086837,0.046331465,0.03865049,0.027938884,0.023335824,0.01652795,0.011542705,0.008283161,0.0056282533,0.00395623,0.002284793,0.0027962106
71,2020/1/17 14:00,0.011094889,0.010958714,0.011351687,0.014335738,0.019703237,0.024523698,0.032026768,0.045517553,0.06661318,0.07743348,0.08246477,0.08143037,0.089315064,0.0901161,0.07471599,0.0626026,0.055282578,0.03912793,0.0349185,0.02526631,0.017463231,0.0124315,0.008392218,0.0058148173,0.0032119704,0.0038871537
72,2020/1/17 15:00,0.0108870575,0.010745335,0.0108565,0.0129142115,0.017796014,0.020126356,0.026395772,0.03897846,0.059185278,0.067570776,0.07593836,0.077755064,0.08955251,0.09537214,0.08076806,0.06809991,0.061716493,0.045514666,0.04110419,0.029504105,0.020404225,0.014572563,0.009588257,0.006527446,0.003695455,0.0044308193
73,2020/1/17 16:00,0.010949987,0.010976567,0.011240486,0.01353302,0.018453391,0.020518472,0.027520148,0.041033246,0.060896114,0.06668469,0.074799486,0.077015355,0.08650571,0.09327348,0.07977098,0.06758142,0.06146764,0.04589828,0.04254867,0.029750066,0.020330321,0.014764754,0.009621774,0.0066000507,0.003713917,0.0045519313
74,2020/1/17 17:00,0.01177345,0.01217672,0.012493918,0.014994598,0.020158054,0.022083636,0.0298561,0.04329405,0.062633716,0.06679964,0.07424815,0.07603513,0.083654314,0.08944398,0.07821214,0.06539697,0.060864136,0.04561161,0.042105097,0.029411305,0.020044683,0.0146552995,0.00940604,0.0064539276,0.0036440503,0.004549365
75,2020/1/17 18:00,0.011706466,0.012552924,0.013062884,0.014812096,0.02019944,0.020466039,0.027754068,0.04059414,0.058103207,0.06245954,0.070374355,0.072793186,0.0826867,0.08983683,0.08015151,0.06651952,0.06323406,0.04973767,0.046229627,0.032221854,0.022122564,0.016133072,0.010306209,0.006792741,0.0040457156,0.005103569
76,2020/1/17 19:00,0.011622652,0.01255008,0.013428739,0.016054038,0.021837577,0.02386143,0.03213317,0.046416022,0.06502565,0.06848128,0.074726515,0.07430207,0.08055071,0.08556087,0.07590228,0.06325224,0.059095323,0.045606256,0.04210946,0.029243197,0.01970772,0.014473135,0.009413357,0.0062937704,0.003684258,0.0046681026
77,2020/1/17 20:00,0.010780371,0.01192283,0.013794542,0.016838545,0.022660661,0.025965422,0.035874862,0.049270317,0.06660889,0.07297935,0.07631659,0.07701586,0.08086467,0.084106214,0.07398989,0.060425103,0.056558166,0.04303632,0.03963053,0.027251119,0.018377451,0.01340283,0.008695219,0.0057692574,0.003454385,0.00441059
78,2020/1/17 21:00,0.010031845,0.011057172,0.013125401,0.016368408,0.022046804,0.026371963,0.036295984,0.04990028,0.06841454,0.07586302,0.0789874,0.079153456,0.08316818,0.08401867,0.07365021,0.05941101,0.054403726,0.041465733,0.037830234,0.026285086,0.017718015,0.012827693,0.008371609,0.005611992,0.0033569168,0.004264668
